127.0.0.1 - - [09/Jul/2014:20:42:03 -0300] "HEAD / HTTP/1.1" 200 242 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:39:18 -0300] "GET /img/cake.power.gif HTTP/1.1" 200 498 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:39:18 -0300] "GET /img/cake.icon.png HTTP/1.1" 200 1240 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:39:23 -0300] "GET /posts HTTP/1.1" 200 1511 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:39:40 -0300] "GET /posts/add HTTP/1.1" 500 1618 "http://cakephpblog.dev/posts" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:04 -0300] "GET /posts/add HTTP/1.1" 200 1175 "http://cakephpblog.dev/posts" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:04 -0300] "GET /img/cake.power.gif HTTP/1.1" 304 193 "http://cakephpblog.dev/posts/add" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:04 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/posts/add" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:04 -0300] "GET /img/cake.icon.png HTTP/1.1" 304 193 "http://cakephpblog.dev/posts/add" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:17 -0300] "GET /posts/add HTTP/1.1" 200 1174 "http://cakephpblog.dev/posts" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:23 -0300] "GET /posts/add HTTP/1.1" 200 1178 "http://cakephpblog.dev/posts" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:23 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/posts/add" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:23 -0300] "GET /img/cake.power.gif HTTP/1.1" 304 193 "http://cakephpblog.dev/posts/add" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:23 -0300] "GET /img/cake.icon.png HTTP/1.1" 304 193 "http://cakephpblog.dev/posts/add" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:55 -0300] "POST /posts/add HTTP/1.1" 302 281 "http://cakephpblog.dev/posts/add" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:40:55 -0300] "GET /posts HTTP/1.1" 200 1602 "http://cakephpblog.dev/posts/add" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:41:01 -0300] "GET /posts/edit/4 HTTP/1.1" 200 1307 "http://cakephpblog.dev/posts" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:41:08 -0300] "POST /posts/edit/4 HTTP/1.1" 200 1307 "http://cakephpblog.dev/posts/edit/4" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:41:11 -0300] "POST /posts/edit/4 HTTP/1.1" 200 1309 "http://cakephpblog.dev/posts/edit/4" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:41:28 -0300] "GET /posts/ HTTP/1.1" 200 1566 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:41:32 -0300] "GET /posts/edit/4 HTTP/1.1" 200 1306 "http://cakephpblog.dev/posts/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:41:51 -0300] "POST /posts/edit/4 HTTP/1.1" 200 1307 "http://cakephpblog.dev/posts/edit/4" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:41:54 -0300] "POST /posts/edit/4 HTTP/1.1" 200 1305 "http://cakephpblog.dev/posts/edit/4" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:42:18 -0300] "GET /posts HTTP/1.1" 200 1568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:42:24 -0300] "POST /posts/delete/4 HTTP/1.1" 302 281 "http://cakephpblog.dev/posts" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [09/Jul/2014:22:42:24 -0300] "GET /posts HTTP/1.1" 200 1552 "http://cakephpblog.dev/posts" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:11:50:04 -0300] "GET / HTTP/1.1" 200 3056 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:11:50:05 -0300] "GET /img/cake.power.gif HTTP/1.1" 200 498 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:11:50:05 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:11:50:05 -0300] "GET /img/cake.icon.png HTTP/1.1" 200 1240 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:11:50:05 -0300] "GET /favicon.ico HTTP/1.1" 200 684 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:11:52:56 -0300] "GET / HTTP/1.1" 200 3057 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:11:52:56 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:11:52:56 -0300] "GET /img/cake.power.gif HTTP/1.1" 200 497 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:11:52:56 -0300] "GET /img/cake.icon.png HTTP/1.1" 200 1240 "http://cakephpblog.dev/css/cake.generic.css" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:11:52:56 -0300] "GET /favicon.ico HTTP/1.1" 200 684 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:00:09 -0300] "GET / HTTP/1.1" 200 2346 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:00:09 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:00:09 -0300] "GET /img/cake.power.gif HTTP/1.1" 200 497 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:00:09 -0300] "GET /img/cake.icon.png HTTP/1.1" 200 1241 "http://cakephpblog.dev/css/cake.generic.css" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:20:42 -0300] "GET / HTTP/1.1" 200 1516 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:20:42 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:20:42 -0300] "GET /img/cake.power.gif HTTP/1.1" 200 498 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:20:42 -0300] "GET /img/cake.icon.png HTTP/1.1" 200 1240 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:20:42 -0300] "GET /favicon.ico HTTP/1.1" 200 684 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:20:45 -0300] "GET /posts/edit/1 HTTP/1.1" 200 1294 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:20:56 -0300] "POST /posts/edit/1 HTTP/1.1" 200 1300 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:21:00 -0300] "POST /posts/edit/1 HTTP/1.1" 200 1300 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:21:00 -0300] "POST /posts/edit/1 HTTP/1.1" 200 1299 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:21:01 -0300] "POST /posts/edit/1 HTTP/1.1" 200 1299 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:21:01 -0300] "POST /posts/edit/1 HTTP/1.1" 200 1300 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:21:06 -0300] "POST /posts/edit/1 HTTP/1.1" 200 1301 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:21:06 -0300] "GET /img/cake.power.gif HTTP/1.1" 304 193 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:21:06 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:21:06 -0300] "GET /img/cake.icon.png HTTP/1.1" 304 193 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
127.0.0.1 - - [10/Jul/2014:12:38:55 -0300] "GET / HTTP/1.1" 200 1517 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:38:56 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:38:56 -0300] "GET /img/cake.power.gif HTTP/1.1" 304 192 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:38:56 -0300] "GET /img/cake.icon.png HTTP/1.1" 304 193 "http://cakephpblog.dev/css/cake.generic.css" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:39:20 -0300] "GET / HTTP/1.1" 200 1512 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:39:26 -0300] "GET /posts/edit/1 HTTP/1.1" 200 1298 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:39:36 -0300] "POST /posts/edit/1 HTTP/1.1" 200 1301 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:42:29 -0300] "POST /posts/edit/1 HTTP/1.1" 200 383 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:05 -0300] "POST /posts/edit/1 HTTP/1.1" 302 396 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:05 -0300] "GET / HTTP/1.1" 200 1550 "http://cakephpblog.dev/posts/edit/1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:05 -0300] "GET /css/cake.generic.css HTTP/1.1" 200 3846 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:05 -0300] "GET /img/cake.power.gif HTTP/1.1" 304 192 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:05 -0300] "GET /img/cake.icon.png HTTP/1.1" 304 193 "http://cakephpblog.dev/css/cake.generic.css" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:11 -0300] "GET /posts/edit/3 HTTP/1.1" 200 1312 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:35 -0300] "POST /posts/edit/3 HTTP/1.1" 302 276 "http://cakephpblog.dev/posts/edit/3" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:35 -0300] "GET / HTTP/1.1" 200 1552 "http://cakephpblog.dev/posts/edit/3" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:38 -0300] "GET /posts/edit/3 HTTP/1.1" 200 1315 "http://cakephpblog.dev/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:41 -0300] "POST /posts/edit/3 HTTP/1.1" 302 275 "http://cakephpblog.dev/posts/edit/3" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
127.0.0.1 - - [10/Jul/2014:12:43:41 -0300] "GET / HTTP/1.1" 200 1551 "http://cakephpblog.dev/posts/edit/3" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
10.60.1.178 - - [10/Jul/2014:15:09:56 -0300] "GET / HTTP/1.0" 200 3873 "-" "-"
::1 - - [10/Jul/2014:15:31:12 -0300] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.3 (internal dummy connection)"
::1 - - [10/Jul/2014:15:31:13 -0300] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.3 (internal dummy connection)"
::1 - - [10/Jul/2014:15:31:59 -0300] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.3 (internal dummy connection)"
::1 - - [10/Jul/2014:15:40:50 -0300] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.3 (internal dummy connection)"
::1 - - [10/Jul/2014:15:44:06 -0300] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.3 (internal dummy connection)"
::1 - - [10/Jul/2014:16:09:58 -0300] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.3 (internal dummy connection)"
::1 - - [10/Jul/2014:16:28:16 -0300] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.3 (internal dummy connection)"
::1 - - [10/Jul/2014:16:32:20 -0300] "OPTIONS * HTTP/1.0" 200 125 "-" "Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.3 (internal dummy connection)"
